id;url;Perfume;Brand;Country;Gender;RatingValue;RatingCount;releaseYear;PerfumeTop;PerfumeMiddle;PerfumeBase;Perfumer1;Perfumer2;MainAccord1;MainAccord2;MainAccord3;MainAccord4;MainAccord5;caminho_imagem_local;Perfumes-seletos
20664;https://www.fragrantica.com/perfume/o-boticario/lily-le-parfum-75818.html;lily-le-parfum;o-boticario;Brazil;women;425;76;20220.0;cassis, pink pepper, mandarin orange, bergamot;gardenia, egyptian jasmine, narcissus;vanilla, musk, cashmeran, sandalwood, tonka bean;unknown;;white floral;powdery;musky;woody;vanilla;downloaded_images\20664_lily_le_parfum.jpg;o-boticario
20665;https://www.fragrantica.com/perfume/o-boticario/malbec-club-intenso-50525.html;malbec-club-intenso;o-boticario;Brazil;men;425;334;20180.0;cedar needles, pepper, violet leaf, lime, calabrian bergamot, olibanum, cardamom, lemon;virginia cedar, patchouli, musk, sinfonide;moss, guaiac wood, amber, musk, benzoin;unknown;;woody;amber;fresh spicy;warm spicy;citrus;downloaded_images\20665_malbec_club_intenso.jpg;o-boticario
20667;https://www.fragrantica.com/perfume/paco-rabanne/metal-525.html;metal;paco-rabanne;Spain;women;425;326;19790.0;hiacynth, green notes, aldehydes, basil, lemon;lily-of-the-valley, iris, jasmine, cyclamen, rose, ylang-ylang, tuberose;oakmoss, vetiver, musk, amber, sandalwood;robert gonnon;;green;floral;fresh;white floral;earthy;downloaded_images\20667_metal.jpg;paco-rabanne
20668;https://www.fragrantica.com/perfume/paco-rabanne/1-million-royal-79159.html;1-million-royal;paco-rabanne;Spain;men;425;1615;20230.0;cardamom, tangerine, bergamot;lavender, violet leaf, sage;benzoin, cedar, patchouli;christophe raynaud;quentin bisch;warm spicy;aromatic;amber;citrus;woody;downloaded_images\20668_1_million_royal.jpg;paco-rabanne
20684;https://www.fragrantica.com/perfume/yves-saint-laurent/la-nuit-de-l-homme-le-parfum-10206.html;la-nuit-de-l-homme-le-parfum;yves-saint-laurent;France;men;425;2824;20100.0;pepper, anise, bergamot;fruity notes, lavender, french labdanum;vanille, patchouli, vetyver;unknown;;fresh spicy;fruity;sweet;aromatic;lavender;downloaded_images\20684_la_nuit_de_l_homme_le_parfum.jpg;yves-saint-laurent
20695;https://www.fragrantica.com/perfume/granado/infusao-botanica-77487.html;infusao-botanica;granado;Brazil;unisex;425;138;20220.0;lemon, black pepper, coriander;green notes, peony, cardamom;musk, cashmeran, vetiver;ralf schwieger;;green;aromatic;citrus;musky;warm spicy;downloaded_images\20695_infusao_botanica.jpg;granado
20712;https://www.fragrantica.com/perfume/al-wataniah/lazuli-88548.html;lazuli;al-wataniah;UAE;unisex;425;53;20200.0;lemon, bergamot, mandarin orange, bitter orange;neroli, african orange flower;amber;unknown;;citrus;aromatic;amber;white floral;;downloaded_images\20712_lazuli.jpg;al-wataniah
20713;https://www.fragrantica.com/perfume/al-wataniah/sabah-al-ward-64579.html;sabah-al-ward;al-wataniah;UAE;women;425;199;;pink pepper, mandarin orange;cacao pod, orange blossom, jasmine sambac;vanilla, tonka bean, patchouli;unknown;;vanilla;white floral;sweet;warm spicy;cacao;downloaded_images\20713_sabah_al_ward.jpg;al-wataniah
20753;https://www.fragrantica.com/perfume/thera-cosmeticos/heinz-56623.html;heinz;thera-cosmeticos;Brazil;men;425;48;20190.0;leather, rosemary, lemon, bergamot, holly flower;tea, styrax, lily-of-the-valley;almond, tonka bean, incense, benzoin;m�rio torri neto;;amber;leather;almond;aromatic;vanilla;downloaded_images\20753_heinz.jpg;thera-cosmeticos
20794;https://www.fragrantica.com/perfume/al-haramain-perfumes/najm-gold-51828.html;najm-gold;al-haramain-perfumes;UAE;unisex;425;53;20180.0;bergamot;vanilla, coconut;vanilla, musk, sandalwood;christian carbonnel;;vanilla;powdery;coconut;sweet;citrus;downloaded_images\20794_najm_gold.jpg;al-haramain-perfumes
20796;https://www.fragrantica.com/perfume/al-haramain-perfumes/amber-oud-black-edition-83035.html;amber-oud-black-edition;al-haramain-perfumes;UAE;unisex;426;72;20230.0;cardamom, lavender, grapefruit;leather, amber, orange blossom;benzoin, ambergris, vetiver;unknown;;amber;animalic;warm spicy;aromatic;leather;downloaded_images\20796_amber_oud_black_edition.jpg;al-haramain-perfumes
20797;https://www.fragrantica.com/perfume/armaf/odyssey-homme-64464.html;odyssey-homme;armaf;UAE;men;426;760;;vanilla, amber;oriental notes, spices, iris;vanilla, leather, jasmine;unknown;;amber;vanilla;warm spicy;powdery;iris;downloaded_images\20797_odyssey_homme.jpg;armaf
20805;https://www.fragrantica.com/perfume/bvlgari/spettacolore-71542.html;spettacolore;bvlgari;Italy;women;426;118;20220.0;iris;myrhh;amber;jacques cavallier;;amber;iris;powdery;violet;warm spicy;downloaded_images\20805_spettacolore.jpg;bvlgari
20806;https://www.fragrantica.com/perfume/bvlgari/azaran-66122.html;azaran;bvlgari;Italy;men;426;125;20210.0;saffron, bergamot;green tea, cedar;leather, beeswax, woody notes;jacques cavallier;;leather;woody;warm spicy;animalic;citrus;downloaded_images\20806_azaran.jpg;bvlgari
20807;https://www.fragrantica.com/perfume/carolina-herrera/good-girl-hair-mist-50764.html;good-girl-hair-mist;carolina-herrera;USA;women;426;117;20180.0;almond, lemon, bergamot, coffee;jasmine sambac, orange blossom, tuberose, bulgarian rose;tonka bean, cacao pod, praline, sandalwood, vanilla, woody notes;louise turner;;white floral;citrus;sweet;vanilla;warm spicy;downloaded_images\20807_good_girl_hair_mist.jpg;carolina-herrera
20808;https://www.fragrantica.com/perfume/carolina-herrera/true-oud-72619.html;true-oud;carolina-herrera;USA;unisex;426;61;20220.0;saffron, olive, freesia, osmanthus;myrrh, thailand oud, jasmine;akigalawood, musk, sandalwood, patchouli;jordi fern�ndez;;warm spicy;oud;woody;amber;animalic;downloaded_images\20808_true_oud.jpg;carolina-herrera
20821;https://www.fragrantica.com/perfume/dior/forever-and-ever-dior-1245.html;forever-and-ever-dior;dior;France;women;426;698;20060.0;freesia, ivy, jasmine;rose hip, almond blossom, geranium;vanilla, musk, amber;unknown;;floral;rose;fresh spicy;white floral;vanilla;downloaded_images\20821_forever_and_ever_dior.jpg;dior
20822;https://www.fragrantica.com/perfume/dior/feve-delicieuse-30164.html;feve-delicieuse;dior;France;unisex;426;2864;20150.0;lavender, mint, bergamot;sour cherry, freesia, jasmine;tonka bean, vanilla, cacao pod, caramel, praline, benzoin, milk, sandalwood, leather, cedar;fran�ois demachy;;sweet;vanilla;amber;warm spicy;cacao;downloaded_images\20822_feve_delicieuse.jpg;dior
20823;https://www.fragrantica.com/perfume/dior/miss-dior-eau-de-toilette-roller-pearl-2019-53145.html;miss-dior-eau-de-toilette-roller-pearl-2019;dior;France;women;426;188;20190.0;blood orange, mandarin orange;grasse rose, may rose, lily-of-the-valley;patchouli;fran�ois demachy;;citrus;rose;patchouli;floral;woody;downloaded_images\20823_miss_dior_eau_de_toilette_roller_pearl_2.jpg;dior
20828;https://www.fragrantica.com/perfume/giorgio-armani/gio-418.html;gio;giorgio-armani;Italy;women;426;1494;19920.0;jasmine, hyacinth, sicilian mandarin, red rose, brazilian rosewood, bergamot, violet;tuberose, gardenia, carnation, cloves, orange blossom, peach, white flowers, ylang-ylang, myrrh, iris, orris root, cassia, lily-of-the-valley;amber, sandalwood, styrax, vanilla, musk, cedar;francoise caron;;white floral;warm spicy;woody;floral;amber;downloaded_images\20828_gio.jpg;giorgio-armani
20829;https://www.fragrantica.com/perfume/giorgio-armani/armani-eau-de-cedre-31401.html;armani-eau-de-cedre;giorgio-armani;Italy;men;426;1291;20150.0;sage, bergamot, lemon;violet leaf, cardamom, cumin;black tea, cedar essence, suede, woody notes;unknown;;woody;aromatic;green;ozonic;citrus;downloaded_images\20829_armani_eau_de_cedre.jpg;giorgio-armani
20830;https://www.fragrantica.com/perfume/giorgio-armani/si-nacre-edition-51913.html;si-nacre-edition;giorgio-armani;Italy;women;426;73;20180.0;black currant;may rose, freesia;patchouli, oakmoss;unknown;;floral;rose;woody;fruity;patchouli;downloaded_images\20830_si_nacre_edition.jpg;giorgio-armani
20859;https://www.fragrantica.com/perfume/natura/borbulhas-de-humor-26161.html;borbulhas-de-humor;natura;Brazil;unisex;426;81;20130.0;champagne, pear, citruses, cassis;jasmine, brazil nut, lily-of-the-valley;musk, sandalwood, amber;magali lara;;citrus;fresh;fruity;champagne;white floral;downloaded_images\20859_borbulhas_de_humor.jpg;natura
20860;https://www.fragrantica.com/perfume/natura/framboesa-e-pimenta-vermelha-57650.html;framboesa-e-pimenta-vermelha;natura;Brazil;women;426;77;20180.0;raspberry, pink pepper, red fruits;floral notes;vanilla;ver�nica kato;;fruity;sweet;soft spicy;vanilla;rose;downloaded_images\20860_framboesa_e_pimenta_vermelha.jpg;natura
20863;https://www.fragrantica.com/perfume/o-boticario/zingara-34155.html;zingara;o-boticario;Brazil;women;426;170;19860.0;hyacinth, ylang-ylang, mandarin orange;jasmine, lily-of-the-valley, iris, rose;musk, peach, sandalwood;unknown;;white floral;floral;green;powdery;rose;downloaded_images\20863_zingara.jpg;o-boticario
20864;https://www.fragrantica.com/perfume/o-boticario/arbo-female-7293.html;arbo-female;o-boticario;Brazil;women;426;109;;green notes, pink pepper;freesia, water hyacinth;violet, sandalwood, musk, vetyver;unknown;;green;floral;woody;powdery;musky;downloaded_images\20864_arbo_female.jpg;o-boticario
20865;https://www.fragrantica.com/perfume/o-boticario/egeo-beat-68756.html;egeo-beat;o-boticario;Brazil;men;426;264;20210.0;madagascar pepper, mandarin orange;milk, cereals, lavender, geranium, fire;vanilla, coconut milk, tonka bean, virginia cedar;christophe raynaud;;vanilla;fresh spicy;lactonic;sweet;coconut;downloaded_images\20865_egeo_beat.jpg;o-boticario
20866;https://www.fragrantica.com/perfume/o-boticario/malbec-supremo-35251.html;malbec-supremo;o-boticario;Brazil;men;426;57;20140.0;cedar, olibanum, cassis, fruity notes, black pepper, lime, violet leaf, lemon, cardamom, bergamot, green leaves, mandarin orange;oak, virginian cedar, cedar, patchouli, patchouli leaf, cinnamon, coffee, licorice;amber, benzoin, moss, musk, leatherwood;jean-marc chaillan;napole�o bastos;woody;warm spicy;amber;aromatic;fruity;downloaded_images\20866_malbec_supremo.jpg;o-boticario
20867;https://www.fragrantica.com/perfume/o-boticario/lilac-91518.html;lilac;o-boticario;Brazil;women;426;80;20240.0;pear, freesia, peach blossom, grapefruit, mandarin orange;lilac, lily of the valley, jasmine;musk, cedar, cashmeran, amber;unknown;;floral;fresh;white floral;green;fruity;downloaded_images\20867_lilac.jpg;o-boticario
20868;https://www.fragrantica.com/perfume/o-boticario/ops-in-green-38463.html;ops-in-green;o-boticario;Brazil;unisex;426;35;19960.0;green apple;cyclamen, cassis;musk, vanilla;unknown;;fruity;fresh;green;floral;aromatic;downloaded_images\20868_ops_in_green.jpg;o-boticario
20869;https://www.fragrantica.com/perfume/o-boticario/the-blend-cardamom-70869.html;the-blend-cardamom;o-boticario;Brazil;men;426;374;20210.0;cardamom, black pepper, ginger, bergamot;allspice, violet leaf, sage, bengal pepper, labdanum, curry;cedar, amberwood, patchouli, moss;nathalie lorson;;warm spicy;woody;fresh spicy;aromatic;;downloaded_images\20869_the_blend_cardamom.jpg;o-boticario
20870;https://www.fragrantica.com/perfume/o-boticario/zaad-vision-32260.html;zaad-vision;o-boticario;Brazil;men;426;349;20150.0;nutmeg, mandarin orange, thyme, rosemary;guaiac wood, gurjan balsam, labdanum, cypriol oil or nagarmotha;myrrh, amber, cashmere wood, patchouli;thierry bessard;;woody;amber;fresh spicy;balsamic;warm spicy;downloaded_images\20870_zaad_vision.jpg;o-boticario
20873;https://www.fragrantica.com/perfume/prada/marienbad-32202.html;marienbad;prada;Italy;unisex;426;142;20150.0;bergamot;plum, rose;amber, leather, vanilla, incense, civet, orris, agarwood (oud), labdanum, tolu balsam, patchouli;daniela (roche) andrier;;amber;animalic;powdery;leather;smoky;downloaded_images\20873_marienbad.jpg;prada
20893;https://www.fragrantica.com/perfume/yves-saint-laurent/caftan-32268.html;caftan;yves-saint-laurent;France;unisex;426;795;20150.0;pink pepper, tangerine, bergamot;benzoin, olibanum, styrax;labdanum, musk;calice becker;;amber;warm spicy;musky;balsamic;;downloaded_images\20893_caftan.jpg;yves-saint-laurent
20894;https://www.fragrantica.com/perfume/yves-saint-laurent/libre-intense-62318.html;libre-intense;yves-saint-laurent;France;women;426;7124;20200.0;lavender, mandarin orange, bergamot;lavender, tunisian orange blossom, jasmine sambac, orchid;madagascar vanilla, tonka bean, ambergris, vetiver;anne flipo;carlos benaim;vanilla;white floral;lavender;citrus;sweet;downloaded_images\20894_libre_intense.jpg;yves-saint-laurent
20895;https://www.fragrantica.com/perfume/yves-saint-laurent/nu-95.html;nu;yves-saint-laurent;France;women;426;1975;20010.0;cardamom, bergamot;black pepper, incense, orchid, jasmine;sandalwood, vetiver, musk, frankincense;jacques cavallier;;warm spicy;fresh spicy;woody;aromatic;powdery;downloaded_images\20895_nu.jpg;yves-saint-laurent
20896;https://www.fragrantica.com/perfume/yves-saint-laurent/yves-saint-laurent-pour-homme-2875.html;yves-saint-laurent-pour-homme;yves-saint-laurent;France;men;426;694;19710.0;lemon, lavender, lemon verbena, petitgrain, bergamot;rosemary, geranium, brazilian rosewood, marjoram, clary sage, carnation;vetiver, musk, patchouli, sandalwood, cedar, tonka bean, amber;raymond chaillan;;aromatic;citrus;woody;fresh spicy;herbal;downloaded_images\20896_yves_saint_laurent_pour_homme.jpg;yves-saint-laurent
20897;https://www.fragrantica.com/perfume/yves-saint-laurent/rive-gauche-intense-4238.html;rive-gauche-intense;yves-saint-laurent;France;women;426;90;20030.0;aldehydes, green notes, bergamot, amalfi lemon;ylang-ylang, rose, gardenia, honeysuckle;oak moss, vetyver, sandalwood, patchouli, myrhh, amber;unknown;;woody;aldehydic;earthy;citrus;aromatic;downloaded_images\20897_rive_gauche_intense.jpg;yves-saint-laurent
20903;https://www.fragrantica.com/perfume/granado/cha-preto-bergamota-79803.html;cha-preto-bergamota;granado;Brazil;unisex;426;106;20230.0;bergamot, lemon, cardamom;black tea, iris, geranium;guaiac wood, vetiver, amber;v�ronique nyberg;;citrus;aromatic;fresh spicy;woody;iris;downloaded_images\20903_cha_preto_bergamota.jpg;granado
20908;https://www.fragrantica.com/perfume/amyi/amyi-ix-60775.html;amyi-ix;amyi;Brazil;unisex;426;74;20190.0;bergamot, sicilian lemon, coriander;sichuan pepper, gin, pink pepper;vanilla, amber, sandalwood;samuel moraes;;citrus;aromatic;fresh spicy;herbal;woody;downloaded_images\20908_amyi_ix.jpg;amyi
20909;https://www.fragrantica.com/perfume/amyi/amyi-vi-60773.html;amyi-vi;amyi;Brazil;women;426;58;20190.0;praline, bergamot;bulgarian rose, tolu balsam, carnation;agarwood (oud), patchouli, vetiver;cleber bozzi;;rose;oud;sweet;floral;warm spicy;downloaded_images\20909_amyi_vi.jpg;amyi
21001;https://www.fragrantica.com/perfume/al-haramain-perfumes/attar-al-kaaba-3899.html;attar-al-kaaba;al-haramain-perfumes;UAE;unisex;426;276;;saffron, lemon, orange, bergamot, ylang-ylang, apricot;taif rose, patchouli, caramel, jasmine, lily-of-the-valley, iris;agarwood (oud), amber, sandalwood, musk, moss;unknown;;rose;oud;woody;powdery;amber;downloaded_images\21001_attar_al_kaaba.jpg;al-haramain-perfumes
21002;https://www.fragrantica.com/perfume/al-haramain-perfumes/khulasat-al-oudh-53250.html;khulasat-al-oudh;al-haramain-perfumes;UAE;men;427;168;;sweet notes, rose, sea notes;leather, smoke, citruses, woodsy notes;resins, amber, musk, labdanum;unknown;;smoky;leather;amber;woody;animalic;downloaded_images\21002_khulasat_al_oudh.jpg;al-haramain-perfumes
21003;https://www.fragrantica.com/perfume/al-haramain-perfumes/amber-oud-tobacco-edition-55791.html;amber-oud-tobacco-edition;al-haramain-perfumes;UAE;unisex;427;1870;20190.0;tobacco leaf, cinnamon, black pepper, ginger;vanilla, cloves, star anise, cacao, tonka bean, incense;tobacco, dried fruits, woodsy notes;unknown;;warm spicy;sweet;vanilla;tobacco;cinnamon;downloaded_images\21003_amber_oud_tobacco_edition.jpg;al-haramain-perfumes
21017;https://www.fragrantica.com/perfume/carolina-herrera/vip-black-red-59347.html;vip-black-red;carolina-herrera;USA;men;427;143;20200.0;allspice, ginger, cardamom;absinthe;leather, guaiac wood;unknown;;warm spicy;aromatic;fresh spicy;leather;bitter;downloaded_images\21017_vip_black_red.jpg;carolina-herrera
21018;https://www.fragrantica.com/perfume/carolina-herrera/ch-birds-of-paradise-for-him-92688.html;ch-birds-of-paradise-for-him;carolina-herrera;USA;men;427;48;20240.0;chamomile, violet leaves;driftwood, fir;tonka bean, cashmere wood, sandalwood;unknown;;woody;herbal;ozonic;aromatic;aquatic;downloaded_images\21018_ch_birds_of_paradise_for_him.jpg;carolina-herrera
21027;https://www.fragrantica.com/perfume/dior/eau-fraiche-227.html;eau-fraiche;dior;France;women;427;186;19520.0;lemon, mandarin orange;palisander rosewood;oakmoss, vanilla;edmond roudnitska;;citrus;woody;mossy;earthy;sweet;downloaded_images\21027_eau_fraiche.jpg;dior
21028;https://www.fragrantica.com/perfume/dior/dioressence-225.html;dioressence;dior;France;women;427;1188;19790.0;patchouli, green notes, aldehydes, bergamot, orange, fruity notes;geranium, cinnamon, carnation, orris root, rose, ylang-ylang, violet, jasmine, tuberose;oakmoss, patchouli, benzoin, styrax, vetiver, vanilla, musk;max gavarry;;warm spicy;woody;earthy;aromatic;mossy;downloaded_images\21028_dioressence.jpg;dior
21029;https://www.fragrantica.com/perfume/dior/gris-montaigne-17842.html;gris-montaigne;dior;France;women;427;841;20130.0;bergamot, grapefruit;rose, strawberry, jasmine, ylang-ylang, orange blossom;patchouli, oakmoss, sandalwood, amber, cedar, white musk;fran�ois demachy;;woody;earthy;patchouli;mossy;rose;downloaded_images\21029_gris_montaigne.jpg;dior
21030;https://www.fragrantica.com/perfume/dior/miss-dior-absolutely-blooming-roller-pearl-48406.html;miss-dior-absolutely-blooming-roller-pearl;dior;France;women;427;187;20180.0;pomegranate, raspberry, pink pepper, black currant;grasse rose, damask rose, peony;white musk;fran�ois demachy;;fruity;rose;floral;sweet;woody;downloaded_images\21030_miss_dior_absolutely_blooming_roller_pea.jpg;dior
